term,crn,location,day,start,end
Summer2018,58201,DSB 104,W,2018-05-30T18:00:00,2018-05-30T21:30:00
Summer2018,58201,DSB 104,M,2018-06-04T18:00:00,2018-06-04T21:30:00
Summer2018,58201,DSB 104,W,2018-06-06T18:00:00,2018-06-06T21:30:00
Summer2018,58201,DSB 104,M,2018-06-11T18:00:00,2018-06-11T21:30:00
Summer2018,58201,DSB 104,W,2018-06-13T18:00:00,2018-06-13T21:30:00
Summer2018,58201,DSB 104,M,2018-06-18T18:00:00,2018-06-18T21:30:00
Summer2018,58201,DSB 106,M,2018-05-21T08:30:00,2018-05-21T16:30:00
Summer2018,58201,DSB 106,W,2018-05-23T08:30:00,2018-05-23T16:30:00
Summer2018,58201,DSB 106,W,2018-05-30T08:30:00,2018-05-30T16:30:00
Summer2018,58201,DSB 106,M,2018-06-04T08:30:00,2018-06-04T16:30:00
Summer2018,58201,DSB 106,W,2018-06-06T08:30:00,2018-06-06T16:30:00
Summer2018,58201,DSB 106,M,2018-06-11T08:30:00,2018-06-11T16:30:00
Summer2018,58201,DSB 106,W,2018-06-13T08:30:00,2018-06-13T16:30:00
Summer2018,58201,DSB 106,M,2018-06-18T08:30:00,2018-06-18T16:30:00
Summer2018,58201,DSB 106,S,2018-06-09T08:30:00,2018-06-09T16:30:00
Summer2018,58201,DSB 106,S,2018-06-16T08:30:00,2018-06-16T16:30:00
Summer2018,58124,DSB 110A,W,2018-05-23T18:00:00,2018-05-23T21:30:00
Summer2018,58124,DSB 110A,W,2018-05-30T18:00:00,2018-05-30T21:30:00
Summer2018,58124,DSB 110A,W,2018-06-06T18:00:00,2018-06-06T21:30:00
Summer2018,58124,DSB 110A,W,2018-06-13T18:00:00,2018-06-13T21:30:00
Summer2018,58124,DSB 110A,W,2018-06-20T18:00:00,2018-06-20T21:30:00
Summer2018,58124,DSB 110A,W,2018-06-27T18:00:00,2018-06-27T21:30:00
Summer2018,58124,DSB 109,W,2018-05-23T09:00:00,2018-05-23T12:30:00
Summer2018,58124,DSB 109,W,2018-05-30T09:00:00,2018-05-30T12:30:00
Summer2018,58124,DSB 109,W,2018-06-06T09:00:00,2018-06-06T12:30:00
Summer2018,58124,DSB 109,W,2018-06-13T09:00:00,2018-06-13T12:30:00
Summer2018,58124,DSB 109,W,2018-06-20T09:00:00,2018-06-20T12:30:00
Summer2018,58124,DSB 109,W,2018-06-27T09:00:00,2018-06-27T12:30:00
Summer2018,58124,DSB 109,S,2018-05-26T09:00:00,2018-05-26T12:30:00
Summer2018,58124,DSB 109,S,2018-06-02T09:00:00,2018-06-02T12:30:00
Summer2018,58124,DSB 109,S,2018-06-09T09:00:00,2018-06-09T12:30:00
Summer2018,58124,DSB 109,S,2018-06-16T09:00:00,2018-06-16T12:30:00
Summer2018,58124,DSB 109,S,2018-06-23T09:00:00,2018-06-23T12:30:00
Summer2018,58124,DSB 109,S,2018-06-30T09:00:00,2018-06-30T12:30:00
Summer2018,58125,DSB 110A,W,2018-05-23T18:00:00,2018-05-23T21:30:00
Summer2018,58125,DSB 110A,W,2018-05-30T18:00:00,2018-05-30T21:30:00
Summer2018,58125,DSB 110A,W,2018-06-06T18:00:00,2018-06-06T21:30:00
Summer2018,58125,DSB 110A,W,2018-06-13T18:00:00,2018-06-13T21:30:00
Summer2018,58125,DSB 110A,W,2018-06-20T18:00:00,2018-06-20T21:30:00
Summer2018,58125,DSB 110A,W,2018-06-27T18:00:00,2018-06-27T21:30:00
Summer2018,58125,DSB 109,W,2018-05-23T13:00:00,2018-05-23T16:30:00
Summer2018,58125,DSB 109,W,2018-05-30T13:00:00,2018-05-30T16:30:00
Summer2018,58125,DSB 109,W,2018-06-06T13:00:00,2018-06-06T16:30:00
Summer2018,58125,DSB 109,W,2018-06-13T13:00:00,2018-06-13T16:30:00
Summer2018,58125,DSB 109,W,2018-06-20T13:00:00,2018-06-20T16:30:00
Summer2018,58125,DSB 109,W,2018-06-27T13:00:00,2018-06-27T16:30:00
Summer2018,58125,DSB 109,S,2018-05-26T13:00:00,2018-05-26T16:30:00
Summer2018,58125,DSB 109,S,2018-06-02T13:00:00,2018-06-02T16:30:00
Summer2018,58125,DSB 109,S,2018-06-09T13:00:00,2018-06-09T16:30:00
Summer2018,58125,DSB 109,S,2018-06-16T13:00:00,2018-06-16T16:30:00
Summer2018,58125,DSB 109,S,2018-06-23T13:00:00,2018-06-23T16:30:00
Summer2018,58125,DSB 109,S,2018-06-30T13:00:00,2018-06-30T16:30:00
Summer2018,58101,DSB 112,M,2018-06-04T08:00:00,2018-06-04T10:30:00
Summer2018,58101,DSB 112,W,2018-06-06T08:00:00,2018-06-06T10:30:00
Summer2018,58101,DSB 112,F,2018-06-08T08:00:00,2018-06-08T10:30:00
Summer2018,58101,DSB 112,M,2018-06-11T08:00:00,2018-06-11T10:30:00
Summer2018,58101,DSB 112,W,2018-06-13T08:00:00,2018-06-13T10:30:00
Summer2018,58101,DSB 112,F,2018-06-15T08:00:00,2018-06-15T10:30:00
Summer2018,58101,DSB 112,M,2018-06-18T08:00:00,2018-06-18T10:30:00
Summer2018,58101,DSB 112,W,2018-06-20T08:00:00,2018-06-20T10:30:00
Summer2018,58101,DSB 112,F,2018-06-22T08:00:00,2018-06-22T10:30:00
Summer2018,58101,DSB 112,M,2018-06-25T08:00:00,2018-06-25T10:30:00
Summer2018,58101,DSB 112,W,2018-06-27T08:00:00,2018-06-27T10:30:00
Summer2018,58101,DSB 112,F,2018-06-29T08:00:00,2018-06-29T10:30:00
Summer2018,58101,DSB 112,M,2018-07-02T08:00:00,2018-07-02T10:30:00
Summer2018,58101,DSB 112,M,2018-06-04T08:00:00,2018-06-04T10:30:00
Summer2018,58101,DSB 112,W,2018-06-06T08:00:00,2018-06-06T10:30:00
Summer2018,58101,DSB 112,F,2018-06-08T08:00:00,2018-06-08T10:30:00
Summer2018,58101,DSB 112,M,2018-06-11T08:00:00,2018-06-11T10:30:00
Summer2018,58101,DSB 112,W,2018-06-13T08:00:00,2018-06-13T10:30:00
Summer2018,58101,DSB 112,F,2018-06-15T08:00:00,2018-06-15T10:30:00
Summer2018,58101,DSB 112,M,2018-06-18T08:00:00,2018-06-18T10:30:00
Summer2018,58101,DSB 112,W,2018-06-20T08:00:00,2018-06-20T10:30:00
Summer2018,58101,DSB 112,F,2018-06-22T08:00:00,2018-06-22T10:30:00
Summer2018,58101,DSB 112,M,2018-06-25T08:00:00,2018-06-25T10:30:00
Summer2018,58101,DSB 112,W,2018-06-27T08:00:00,2018-06-27T10:30:00
Summer2018,58101,DSB 112,F,2018-06-29T08:00:00,2018-06-29T10:30:00
Summer2018,58101,DSB 112,M,2018-07-02T08:00:00,2018-07-02T10:30:00
Summer2018,58101,DSB 112,R,2018-07-05T08:00:00,2018-07-05T10:30:00
Summer2018,58101,DSB 112,F,2018-07-06T08:00:00,2018-07-06T10:30:00
Summer2018,58101,DSB 112,S,2018-07-07T08:00:00,2018-07-07T10:30:00
Summer2018,58102,DSB 112,M,2018-06-04T11:00:00,2018-06-04T13:30:00
Summer2018,58102,DSB 112,W,2018-06-06T11:00:00,2018-06-06T13:30:00
Summer2018,58102,DSB 112,F,2018-06-08T11:00:00,2018-06-08T13:30:00
Summer2018,58102,DSB 112,M,2018-06-11T11:00:00,2018-06-11T13:30:00
Summer2018,58102,DSB 112,W,2018-06-13T11:00:00,2018-06-13T13:30:00
Summer2018,58102,DSB 112,F,2018-06-15T11:00:00,2018-06-15T13:30:00
Summer2018,58102,DSB 112,M,2018-06-18T11:00:00,2018-06-18T13:30:00
Summer2018,58102,DSB 112,W,2018-06-20T11:00:00,2018-06-20T13:30:00
Summer2018,58102,DSB 112,F,2018-06-22T11:00:00,2018-06-22T13:30:00
Summer2018,58102,DSB 112,M,2018-06-25T11:00:00,2018-06-25T13:30:00
Summer2018,58102,DSB 112,W,2018-06-27T11:00:00,2018-06-27T13:30:00
Summer2018,58102,DSB 112,F,2018-06-29T11:00:00,2018-06-29T13:30:00
Summer2018,58102,DSB 112,M,2018-07-02T11:00:00,2018-07-02T13:30:00
Summer2018,58102,DSB 112,M,2018-06-04T11:00:00,2018-06-04T13:30:00
Summer2018,58102,DSB 112,W,2018-06-06T11:00:00,2018-06-06T13:30:00
Summer2018,58102,DSB 112,F,2018-06-08T11:00:00,2018-06-08T13:30:00
Summer2018,58102,DSB 112,M,2018-06-11T11:00:00,2018-06-11T13:30:00
Summer2018,58102,DSB 112,W,2018-06-13T11:00:00,2018-06-13T13:30:00
Summer2018,58102,DSB 112,F,2018-06-15T11:00:00,2018-06-15T13:30:00
Summer2018,58102,DSB 112,M,2018-06-18T11:00:00,2018-06-18T13:30:00
Summer2018,58102,DSB 112,W,2018-06-20T11:00:00,2018-06-20T13:30:00
Summer2018,58102,DSB 112,F,2018-06-22T11:00:00,2018-06-22T13:30:00
Summer2018,58102,DSB 112,M,2018-06-25T11:00:00,2018-06-25T13:30:00
Summer2018,58102,DSB 112,W,2018-06-27T11:00:00,2018-06-27T13:30:00
Summer2018,58102,DSB 112,F,2018-06-29T11:00:00,2018-06-29T13:30:00
Summer2018,58102,DSB 112,M,2018-07-02T11:00:00,2018-07-02T13:30:00
Summer2018,58102,DSB 112,R,2018-07-05T11:00:00,2018-07-05T13:30:00
Summer2018,58102,DSB 112,F,2018-07-06T11:00:00,2018-07-06T13:30:00
Summer2018,58102,DSB 112,S,2018-07-07T11:00:00,2018-07-07T13:30:00
Summer2018,58202,DSB 112,M,2018-06-04T14:00:00,2018-06-04T16:30:00
Summer2018,58202,DSB 112,W,2018-06-06T14:00:00,2018-06-06T16:30:00
Summer2018,58202,DSB 112,F,2018-06-08T14:00:00,2018-06-08T16:30:00
Summer2018,58202,DSB 112,M,2018-06-11T14:00:00,2018-06-11T16:30:00
Summer2018,58202,DSB 112,W,2018-06-13T14:00:00,2018-06-13T16:30:00
Summer2018,58202,DSB 112,F,2018-06-15T14:00:00,2018-06-15T16:30:00
Summer2018,58202,DSB 112,M,2018-06-18T14:00:00,2018-06-18T16:30:00
Summer2018,58202,DSB 112,W,2018-06-20T14:00:00,2018-06-20T16:30:00
Summer2018,58202,DSB 112,F,2018-06-22T14:00:00,2018-06-22T16:30:00
Summer2018,58202,DSB 112,M,2018-06-25T14:00:00,2018-06-25T16:30:00
Summer2018,58202,DSB 112,W,2018-06-27T14:00:00,2018-06-27T16:30:00
Summer2018,58202,DSB 112,F,2018-06-29T14:00:00,2018-06-29T16:30:00
Summer2018,58202,DSB 112,M,2018-07-02T14:00:00,2018-07-02T16:30:00
Summer2018,58202,DSB 112,M,2018-06-04T14:00:00,2018-06-04T16:30:00
Summer2018,58202,DSB 112,W,2018-06-06T14:00:00,2018-06-06T16:30:00
Summer2018,58202,DSB 112,F,2018-06-08T14:00:00,2018-06-08T16:30:00
Summer2018,58202,DSB 112,M,2018-06-11T14:00:00,2018-06-11T16:30:00
Summer2018,58202,DSB 112,W,2018-06-13T14:00:00,2018-06-13T16:30:00
Summer2018,58202,DSB 112,F,2018-06-15T14:00:00,2018-06-15T16:30:00
Summer2018,58202,DSB 112,M,2018-06-18T14:00:00,2018-06-18T16:30:00
Summer2018,58202,DSB 112,W,2018-06-20T14:00:00,2018-06-20T16:30:00
Summer2018,58202,DSB 112,F,2018-06-22T14:00:00,2018-06-22T16:30:00
Summer2018,58202,DSB 112,M,2018-06-25T14:00:00,2018-06-25T16:30:00
Summer2018,58202,DSB 112,W,2018-06-27T14:00:00,2018-06-27T16:30:00
Summer2018,58202,DSB 112,F,2018-06-29T14:00:00,2018-06-29T16:30:00
Summer2018,58202,DSB 112,M,2018-07-02T14:00:00,2018-07-02T16:30:00
Summer2018,58202,DSB 112,R,2018-07-05T14:00:00,2018-07-05T16:30:00
Summer2018,58202,DSB 112,F,2018-07-06T14:00:00,2018-07-06T16:30:00
Summer2018,58202,DSB 112,S,2018-07-07T14:00:00,2018-07-07T16:30:00
Summer2018,58103,NHS 224,T,2018-05-22T09:30:00,2018-05-22T12:30:00
Summer2018,58103,NHS 224,F,2018-05-25T09:30:00,2018-05-25T12:30:00
Summer2018,58103,DSB 108,T,2018-05-22T07:45:00,2018-05-22T10:45:00
Summer2018,58103,DSB 108,F,2018-05-25T07:45:00,2018-05-25T10:45:00
Summer2018,58103,DSB 108,W,2018-05-23T07:45:00,2018-05-23T10:45:00
Summer2018,58103,DSB 108,T,2018-05-29T07:45:00,2018-05-29T10:45:00
Summer2018,58103,NHS 224,T,2018-05-22T09:30:00,2018-05-22T12:30:00
Summer2018,58103,NHS 224,F,2018-05-25T09:30:00,2018-05-25T12:30:00
Summer2018,58103,NHS 224,W,2018-05-23T09:30:00,2018-05-23T12:30:00
Summer2018,58103,NHS 224,T,2018-05-29T09:30:00,2018-05-29T12:30:00
Summer2018,58103,NHS 224,R,2018-05-31T09:30:00,2018-05-31T12:30:00
Summer2018,58103,DSB 115,T,2018-05-22T08:00:00,2018-05-22T11:00:00
Summer2018,58103,DSB 115,F,2018-05-25T08:00:00,2018-05-25T11:00:00
Summer2018,58103,DSB 115,W,2018-05-23T08:00:00,2018-05-23T11:00:00
Summer2018,58103,DSB 115,T,2018-05-29T08:00:00,2018-05-29T11:00:00
Summer2018,58103,DSB 115,R,2018-05-31T08:00:00,2018-05-31T11:00:00
Summer2018,58103,DSB 115,T,2018-06-05T08:00:00,2018-06-05T11:00:00
Summer2018,58103,DSB 115,R,2018-06-07T08:00:00,2018-06-07T11:00:00
Summer2018,58103,DSB 115,T,2018-06-12T08:00:00,2018-06-12T11:00:00
Summer2018,58103,DSB 115,R,2018-06-14T08:00:00,2018-06-14T11:00:00
Summer2018,58103,DSB 115,T,2018-06-19T08:00:00,2018-06-19T11:00:00
Summer2018,58103,DSB 115,R,2018-06-21T08:00:00,2018-06-21T11:00:00
Summer2018,58103,DSB 115,T,2018-06-26T08:00:00,2018-06-26T11:00:00
Summer2018,58103,DSB 115,R,2018-06-28T08:00:00,2018-06-28T11:00:00
Summer2018,58103,DSB 115,T,2018-07-03T08:00:00,2018-07-03T11:00:00
Summer2018,58104,NHS 224,T,2018-05-22T09:30:00,2018-05-22T12:30:00
Summer2018,58104,NHS 224,F,2018-05-25T09:30:00,2018-05-25T12:30:00
Summer2018,58104,DSB 115,T,2018-05-22T11:00:00,2018-05-22T14:00:00
Summer2018,58104,DSB 115,F,2018-05-25T11:00:00,2018-05-25T14:00:00
Summer2018,58104,DSB 115,R,2018-05-24T11:00:00,2018-05-24T14:00:00
Summer2018,58104,DSB 115,W,2018-05-30T11:00:00,2018-05-30T14:00:00
Summer2018,58104,NHS 224,T,2018-05-22T09:30:00,2018-05-22T12:30:00
Summer2018,58104,NHS 224,F,2018-05-25T09:30:00,2018-05-25T12:30:00
Summer2018,58104,NHS 224,R,2018-05-24T09:30:00,2018-05-24T12:30:00
Summer2018,58104,NHS 224,W,2018-05-30T09:30:00,2018-05-30T12:30:00
Summer2018,58104,NHS 224,R,2018-05-31T09:30:00,2018-05-31T12:30:00
Summer2018,58104,DSB 115,T,2018-05-22T12:00:00,2018-05-22T15:00:00
Summer2018,58104,DSB 115,F,2018-05-25T12:00:00,2018-05-25T15:00:00
Summer2018,58104,DSB 115,R,2018-05-24T12:00:00,2018-05-24T15:00:00
Summer2018,58104,DSB 115,W,2018-05-30T12:00:00,2018-05-30T15:00:00
Summer2018,58104,DSB 115,R,2018-05-31T12:00:00,2018-05-31T15:00:00
Summer2018,58104,DSB 115,T,2018-06-05T12:00:00,2018-06-05T15:00:00
Summer2018,58104,DSB 115,R,2018-06-07T12:00:00,2018-06-07T15:00:00
Summer2018,58104,DSB 115,T,2018-06-12T12:00:00,2018-06-12T15:00:00
Summer2018,58104,DSB 115,R,2018-06-14T12:00:00,2018-06-14T15:00:00
Summer2018,58104,DSB 115,T,2018-06-19T12:00:00,2018-06-19T15:00:00
Summer2018,58104,DSB 115,R,2018-06-21T12:00:00,2018-06-21T15:00:00
Summer2018,58104,DSB 115,T,2018-06-26T12:00:00,2018-06-26T15:00:00
Summer2018,58104,DSB 115,R,2018-06-28T12:00:00,2018-06-28T15:00:00
Summer2018,58104,DSB 115,T,2018-07-03T12:00:00,2018-07-03T15:00:00
Summer2018,58203,NHS 224,T,2018-05-22T09:30:00,2018-05-22T12:30:00
Summer2018,58203,NHS 224,F,2018-05-25T09:30:00,2018-05-25T12:30:00
Summer2018,58203,DSB 111,T,2018-05-22T13:00:00,2018-05-22T16:00:00
Summer2018,58203,DSB 111,F,2018-05-25T13:00:00,2018-05-25T16:00:00
Summer2018,58203,DSB 111,W,2018-05-23T13:00:00,2018-05-23T16:00:00
Summer2018,58203,DSB 111,T,2018-05-22T18:30:00,2018-05-22T21:30:00
Summer2018,58203,DSB 111,F,2018-05-25T18:30:00,2018-05-25T21:30:00
Summer2018,58203,DSB 111,W,2018-05-23T18:30:00,2018-05-23T21:30:00
Summer2018,58203,DSB 111,T,2018-05-29T18:30:00,2018-05-29T21:30:00
Summer2018,58203,NHS 224,T,2018-05-22T09:30:00,2018-05-22T12:30:00
Summer2018,58203,NHS 224,F,2018-05-25T09:30:00,2018-05-25T12:30:00
Summer2018,58203,NHS 224,W,2018-05-23T09:30:00,2018-05-23T12:30:00
Summer2018,58203,NHS 224,T,2018-05-29T09:30:00,2018-05-29T12:30:00
Summer2018,58203,NHS 224,R,2018-05-31T09:30:00,2018-05-31T12:30:00
Summer2018,58203,DSB 115,T,2018-05-22T16:00:00,2018-05-22T19:00:00
Summer2018,58203,DSB 115,F,2018-05-25T16:00:00,2018-05-25T19:00:00
Summer2018,58203,DSB 115,W,2018-05-23T16:00:00,2018-05-23T19:00:00
Summer2018,58203,DSB 115,T,2018-05-29T16:00:00,2018-05-29T19:00:00
Summer2018,58203,DSB 115,R,2018-05-31T16:00:00,2018-05-31T19:00:00
Summer2018,58203,DSB 115,T,2018-06-05T16:00:00,2018-06-05T19:00:00
Summer2018,58203,DSB 115,R,2018-06-07T16:00:00,2018-06-07T19:00:00
Summer2018,58203,DSB 115,T,2018-06-12T16:00:00,2018-06-12T19:00:00
Summer2018,58203,DSB 115,R,2018-06-14T16:00:00,2018-06-14T19:00:00
Summer2018,58203,DSB 115,T,2018-06-19T16:00:00,2018-06-19T19:00:00
Summer2018,58203,DSB 115,R,2018-06-21T16:00:00,2018-06-21T19:00:00
Summer2018,58203,DSB 115,T,2018-06-26T16:00:00,2018-06-26T19:00:00
Summer2018,58203,DSB 115,R,2018-06-28T16:00:00,2018-06-28T19:00:00
Summer2018,58203,DSB 115,T,2018-07-03T16:00:00,2018-07-03T19:00:00
Summer2018,58339,DMH 331,R,2018-05-31T18:30:00,2018-05-31T20:30:00
Summer2018,58339,DMH 331,R,2018-06-07T18:30:00,2018-06-07T20:30:00
Summer2018,58339,DMH 331,R,2018-06-14T18:30:00,2018-06-14T20:30:00
Summer2018,58419,CNS 9,M,2018-07-09T17:30:00,2018-07-09T20:00:00
Summer2018,58419,CNS 9,W,2018-07-11T17:30:00,2018-07-11T20:00:00
Summer2018,58419,CNS 9,M,2018-07-16T17:30:00,2018-07-16T20:00:00
Summer2018,58419,CNS 9,W,2018-07-18T17:30:00,2018-07-18T20:00:00
Summer2018,58419,CNS 9,M,2018-07-23T17:30:00,2018-07-23T20:00:00
Summer2018,58419,CNS 9,W,2018-07-25T17:30:00,2018-07-25T20:00:00
Summer2018,58419,CNS 9,M,2018-07-30T17:30:00,2018-07-30T20:00:00
Summer2018,58419,CNS 9,W,2018-08-01T17:30:00,2018-08-01T20:00:00
Summer2018,58419,CNS 9,M,2018-08-06T17:30:00,2018-08-06T20:00:00
Summer2018,58419,CNS 9,W,2018-08-08T17:30:00,2018-08-08T20:00:00
Summer2018,58172,DSB 106,M,2018-07-09T18:45:00,2018-07-09T21:55:00
Summer2018,58172,DSB 106,T,2018-07-10T18:45:00,2018-07-10T21:55:00
Summer2018,58172,DSB 106,R,2018-07-12T18:45:00,2018-07-12T21:55:00
Summer2018,58172,DSB 106,M,2018-07-16T18:45:00,2018-07-16T21:55:00
Summer2018,58172,DSB 106,T,2018-07-17T18:45:00,2018-07-17T21:55:00
Summer2018,58172,DSB 106,R,2018-07-19T18:45:00,2018-07-19T21:55:00
Summer2018,58172,DSB 106,M,2018-07-23T18:45:00,2018-07-23T21:55:00
Summer2018,58172,DSB 106,T,2018-07-24T18:45:00,2018-07-24T21:55:00
Summer2018,58172,DSB 106,R,2018-07-26T18:45:00,2018-07-26T21:55:00
Summer2018,58172,DSB 106,M,2018-07-30T18:45:00,2018-07-30T21:55:00
Summer2018,58172,DSB 106,T,2018-07-31T18:45:00,2018-07-31T21:55:00
Summer2018,58172,DSB 106,R,2018-08-02T18:45:00,2018-08-02T21:55:00
Summer2018,58083,CNS 6,M,2018-06-04T18:45:00,2018-06-04T21:55:00
Summer2018,58083,CNS 6,T,2018-06-05T18:45:00,2018-06-05T21:55:00
Summer2018,58083,CNS 6,R,2018-06-07T18:45:00,2018-06-07T21:55:00
Summer2018,58083,CNS 6,M,2018-06-11T18:45:00,2018-06-11T21:55:00
Summer2018,58083,CNS 6,T,2018-06-12T18:45:00,2018-06-12T21:55:00
Summer2018,58083,CNS 6,R,2018-06-14T18:45:00,2018-06-14T21:55:00
Summer2018,58083,CNS 6,M,2018-06-18T18:45:00,2018-06-18T21:55:00
Summer2018,58083,CNS 6,T,2018-06-19T18:45:00,2018-06-19T21:55:00
Summer2018,58083,CNS 6,R,2018-06-21T18:45:00,2018-06-21T21:55:00
Summer2018,58083,CNS 6,M,2018-06-25T18:45:00,2018-06-25T21:55:00
Summer2018,58083,CNS 6,T,2018-06-26T18:45:00,2018-06-26T21:55:00
Summer2018,58083,CNS 6,R,2018-06-28T18:45:00,2018-06-28T21:55:00
Summer2018,58156,CNS 108,T,2018-07-10T09:00:00,2018-07-10T11:00:00
Summer2018,58156,CNS 108,W,2018-07-11T09:00:00,2018-07-11T11:00:00
Summer2018,58156,CNS 108,R,2018-07-12T09:00:00,2018-07-12T11:00:00
Summer2018,58156,CNS 108,F,2018-07-13T09:00:00,2018-07-13T11:00:00
Summer2018,58156,CNS 108,M,2018-07-16T09:00:00,2018-07-16T11:00:00
Summer2018,58156,CNS 108,T,2018-07-17T09:00:00,2018-07-17T11:00:00
Summer2018,58156,CNS 108,W,2018-07-18T09:00:00,2018-07-18T11:00:00
Summer2018,58156,CNS 108,R,2018-07-19T09:00:00,2018-07-19T11:00:00
Summer2018,58156,CNS 108,F,2018-07-20T09:00:00,2018-07-20T11:00:00
Summer2018,58156,CNS 108,M,2018-07-23T09:00:00,2018-07-23T11:00:00
Summer2018,58156,CNS 108,T,2018-07-24T09:00:00,2018-07-24T11:00:00
Summer2018,58156,CNS 108,W,2018-07-25T09:00:00,2018-07-25T11:00:00
Summer2018,58156,CNS 108,R,2018-07-26T09:00:00,2018-07-26T11:00:00
Summer2018,58156,CNS 108,F,2018-07-27T09:00:00,2018-07-27T11:00:00
Summer2018,58156,CNS 108,M,2018-07-30T09:00:00,2018-07-30T11:00:00
Summer2018,58156,CNS 108,T,2018-07-31T09:00:00,2018-07-31T11:00:00
Summer2018,58156,CNS 108,W,2018-08-01T09:00:00,2018-08-01T11:00:00
Summer2018,58186,CNS 6,T,2018-07-10T13:00:00,2018-07-10T15:00:00
Summer2018,58186,CNS 6,W,2018-07-11T13:00:00,2018-07-11T15:00:00
Summer2018,58186,CNS 6,R,2018-07-12T13:00:00,2018-07-12T15:00:00
Summer2018,58186,CNS 6,F,2018-07-13T13:00:00,2018-07-13T15:00:00
Summer2018,58186,CNS 6,M,2018-07-16T13:00:00,2018-07-16T15:00:00
Summer2018,58186,CNS 6,T,2018-07-17T13:00:00,2018-07-17T15:00:00
Summer2018,58186,CNS 6,W,2018-07-18T13:00:00,2018-07-18T15:00:00
Summer2018,58186,CNS 6,R,2018-07-19T13:00:00,2018-07-19T15:00:00
Summer2018,58186,CNS 6,F,2018-07-20T13:00:00,2018-07-20T15:00:00
Summer2018,58186,CNS 6,M,2018-07-23T13:00:00,2018-07-23T15:00:00
Summer2018,58186,CNS 6,T,2018-07-24T13:00:00,2018-07-24T15:00:00
Summer2018,58186,CNS 6,W,2018-07-25T13:00:00,2018-07-25T15:00:00
Summer2018,58186,CNS 6,R,2018-07-26T13:00:00,2018-07-26T15:00:00
Summer2018,58186,CNS 6,F,2018-07-27T13:00:00,2018-07-27T15:00:00
Summer2018,58186,CNS 6,M,2018-07-30T13:00:00,2018-07-30T15:00:00
Summer2018,58186,CNS 6,T,2018-07-31T13:00:00,2018-07-31T15:00:00
Summer2018,58186,CNS 6,W,2018-08-01T13:00:00,2018-08-01T15:00:00
